"quad","year","area","species","stemID","x","y"
"Q5",2014,0.017540272335635,"Pseudoroegneria spicata","a",0.58136723,0.05005382
"Q5",2014,0.008975974895353,"Eriogonum heracleoides","a",0.05491222,0.9456832
"Q5",2014,0.021282279846752,"Eriogonum heracleoides","a",0.37461399,0.76474823
"Q5",2014,0.122369826003457,"Balsamorhiza sagittata","a",0.65194706,0.40791683
"Q5",2014,0.024127966769783,"Eriogonum heracleoides","a",0.28101452,0.55320125
"Q5",2014,0.052302798352421,"Balsamorhiza sagittata","a",0.87812742,0.12846868
"Q5",2014,0.021955198953334,"Eriogonum heracleoides","a",0.33413304,0.18284878
"Q5",2014,0.009110541923503,"Balsamorhiza sagittata","a",0.08027833,0.03613604
"Q5",2014,0.006665314951798,"Eriogonum heracleoides","a",0.0747638,0.32290082
"Q5",2014,0.006644627785535,"Eriogonum heracleoides","a",0.53427893,0.2010906
"Q5",2014,2.5e-05,"Pseudoroegneria spicata","a",0.21636283,0.05245253
"Q5",2014,2.5e-05,"Pseudoroegneria spicata","a",0.3169047,0.21649453
"Q5",2014,2.5e-05,"Poa secunda","a",0.75214515,0.44139082
"Q5",2014,2.5e-05,"Pseudoroegneria spicata","a",0.98233311,0.40964075
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.03909164,0.16886943
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.4954988,0.49827635
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.4954988,0.54854728
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.5775198,0.67025586
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.44125911,0.55913064
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.41215489,0.56839107
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.35791519,0.57897443
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.39760278,0.59352654
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.16873773,0.65702666
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.19122736,0.78799568
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.15815438,0.78402692
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.29573799,0.84091245
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.45184246,0.96923562
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.44919663,0.93483972
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.42538408,0.90308965
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.54444682,0.96658978
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.53254054,0.94939183
"Q5",2014,2.5e-05,"Pascopyrum smithii","a",0.56032185,0.84091245
"Q5",2014,2.5e-05,"Eriogonum heracleoides","null",0.029831206593371,0.981141894979348
"Q5",2014,2.5e-05,"Eriogonum heracleoides","null",0.373790222538708,0.741693496318844
"Q5",2014,2.5e-05,"Balsamorhiza sagittata","null",0.670124152502191,0.389796964741115
"Q5",2014,2.5e-05,"Eriogonum heracleoides","null",0.301029667783445,0.54722436332523
"Q5",2014,2.5e-05,"Balsamorhiza sagittata","null",0.90031211365407,0.044515019107046
"Q5",2014,2.5e-05,"Eriogonum heracleoides","null",0.252081652112857,0.19400490205877
"Q5",2014,2.5e-05,"Eriogonum heracleoides","null",0.056289589430512,0.339526027194297
"Q5",2014,2.5e-05,"Eriogonum heracleoides","null",0.539155136755215,0.221786206772143
"Q5",2015,0.02013248817909,"Pseudoroegneria spicata","b",0.88274591,0.93891663
"Q5",2015,0.004211652659539,"Pseudoroegneria spicata","b",0.69018795,0.90423871
"Q5",2015,0.000520440633921,"Poa secunda","b",0.72802355,0.04503811
"Q5",2015,0.019725002084949,"Pseudoroegneria spicata","b",0.58282888,0.05377564
"Q5",2015,0.000577975367302,"Pascopyrum smithii","b",0.54927229,0.68528849
"Q5",2015,0.000477562732966,"Pascopyrum smithii","b",0.45038025,0.97945434
"Q5",2015,0.000131477316098,"Pascopyrum smithii","b",0.41211518,0.92013939
"Q5",2015,0.00034542896412,"Pascopyrum smithii","b",0.17337118,0.98107255
"Q5",2015,0.001918782879509,"Pseudoroegneria spicata","b",0.09901872,0.90245452
"Q5",2015,0.000294456972276,"Poa secunda","b",0.04762822,0.83932211
"Q5",2015,0.000864994760967,"Pseudoroegneria spicata","b",0.10850887,0.46205856
"Q5",2015,0.000492861061735,"Pseudoroegneria spicata","b",0.01222966,0.46485017
"Q5",2015,0.012365842580676,"Pseudoroegneria spicata","b",0.08268455,0.36842926
"Q5",2015,0.000275096261318,"Koeleria macrantha","b",0.0282472,0.04118842
"Q5",2015,0.029791702062436,"Balsamorhiza sagittata","b",0.89650386,0.07976828
"Q5",2015,0.059222018565424,"Balsamorhiza sagittata","b",0.6693577,0.39343608
"Q5",2015,0.002263109520009,"Eriogonum heracleoides","b",0.29835883,0.23103298
"Q5",2015,0.009667778188997,"Eriogonum heracleoides","b",0.30462786,0.102095
"Q5",2015,0.001391576523076,"Balsamorhiza sagittata","b",0.0862013,0.01761394
"Q5",2015,0.002122039384398,"Eriogonum heracleoides","b",0.05527959,0.98262883
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.95484045,0.74592729
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.92679456,0.61469369
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.92732372,0.59670199
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.93314457,0.50938931
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.86911528,0.61522286
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.83736522,0.64432708
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.80614432,0.63691873
"Q5",2015,2.5e-05,"Pseudoroegneria spicata","b",0.79079845,0.87186921
"Q5",2015,2.5e-05,"Pseudoroegneria spicata","b",0.6622107,0.81154408
"Q5",2015,2.5e-05,"Pseudoroegneria spicata","b",0.59183139,0.15114276
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.62940229,0.66443546
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.49711036,0.51415182
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.4965812,0.48928094
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.47118114,0.5030393
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.44260609,0.60887285
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.44260609,0.59511448
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.53415211,0.72370224
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.48811451,0.7030647
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.50134371,0.67396047
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.42302689,0.56018941
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.401331,0.57659361
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.38281014,0.58453113
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.38651431,0.55754357
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.36058509,0.57871029
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.35741009,0.59564365
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.34418089,0.65914378
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.41191436,0.67396047
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.35158924,0.62474788
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.3293642,0.60728534
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.29285162,0.59723115
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.29708496,0.56442275
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.30608082,0.53902271
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.28279743,0.56124775
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.4325519,0.76603566
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.33888921,0.76603566
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.35688092,0.76233149
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.35582258,0.85123166
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.54473546,0.99199028
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.51721874,0.97294024
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.49975621,0.92901932
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.47594366,0.91631929
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.45901029,0.89197757
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.45636445,0.95283186
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.43043523,0.96447356
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.36058509,0.91102761
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.3113725,0.8866859
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.26639324,0.77397318
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.26586407,0.75862731
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.20500978,0.80678157
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.20792021,0.77225338
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.234114,0.71986578
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.2178421,0.69764073
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.22538274,0.62659996
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.19998269,0.55754357
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.15592947,0.79408155
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.1948233,0.86551919
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.29285162,0.86155043
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.28769224,0.85797855
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.16585137,0.77661901
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.17220138,0.76550649
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.16148574,0.70756263
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.16069199,0.6571594
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.18093265,0.64763438
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.15434197,0.63533123
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.48216138,0.64207812
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.07972932,0.18368657
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.04639175,0.18884596
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.01861045,0.18130532
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.02615109,0.17376468
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.01424482,0.16066778
"Q5",2015,1.811855e-05,"Koeleria macrantha","b",0.08885746,0.00181186
"Q5",2015,2.5e-05,"Koeleria macrantha","b",0.07893557,0.01183936
"Q5",2015,2.5e-05,"Koeleria macrantha","b",0.03488236,0.00866436
"Q5",2015,2.5e-05,"Pseudoroegneria spicata","b",0.07933245,0.31425871
"Q5",2015,2.5e-05,"Pseudoroegneria spicata","b",0.06147303,0.42300268
"Q5",2015,2.5e-05,"Pseudoroegneria spicata","b",0.0194042,0.43054332
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.14481695,0.73970957
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.13211693,0.73653456
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.09758873,0.74447207
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.08726996,0.72185015
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.04480425,0.72780329
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.08449183,0.64445937
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.04202612,0.62342496
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.05512303,0.60437492
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.07655432,0.81551284
"Q5",2015,2.5e-05,"Pseudoroegneria spicata","b",0.86898298,0.07388428
"Q5",2015,2.5e-05,"Pascopyrum smithii","b",0.21566369,0.07793682
"Q5",2015,2.5e-05,"Balsamorhiza sagittata","null",0.893986160523178,0.056157159742889
"Q5",2015,2.5e-05,"Balsamorhiza sagittata","null",0.659035691554364,0.390326574116609
"Q5",2015,2.5e-05,"Eriogonum heracleoides","null",0.312721870919334,0.252914948988635
"Q5",2015,2.5e-05,"Eriogonum heracleoides","null",0.312192706856341,0.139143886382677
"Q5",2016,0.000580198217655,"Pseudoroegneria spicata","null",0.09309758,0.92549603
"Q5",2016,0.000145916012245,"Pascopyrum smithii","null",0.13935736,0.97525033
"Q5",2016,0.000171292687019,"Pascopyrum smithii","null",0.46510024,0.97156769
"Q5",2016,0.000178730553364,"Pascopyrum smithii","null",0.42930962,0.93407537
"Q5",2016,0.000566250077971,"Pascopyrum smithii","null",0.48793035,0.90759574
"Q5",2016,7.9187895958e-05,"Pascopyrum smithii","null",0.55820329,0.99568252
"Q5",2016,0.002970015904012,"Pseudoroegneria spicata","null",0.701012,0.90510003
"Q5",2016,2.0102827234e-05,"Pseudoroegneria spicata","null",0.86462501,0.99920213
"Q5",2016,0.005827884854899,"Pseudoroegneria spicata","null",0.87548962,0.93182085
"Q5",2016,0.00024319605047,"Pseudoroegneria spicata","null",0.95157439,0.60942397
"Q5",2016,8.2850422469e-05,"Pseudoroegneria spicata","null",0.63662627,0.66422248
"Q5",2016,0.000359753614376,"Poa secunda","null",0.7274827,0.0388554
"Q5",2016,0.017590092131167,"Pseudoroegneria spicata","null",0.59229524,0.05567576
"Q5",2016,0.014117282878574,"Pseudoroegneria spicata","null",0.0930071,0.39338689
"Q5",2016,0.000499478707246,"Pseudoroegneria spicata","null",0.00572746,0.53417481
"Q5",2016,0.000279108499283,"Pascopyrum smithii","null",0.17163393,0.64621262
"Q5",2016,0.000415512615127,"Pascopyrum smithii","null",0.21066706,0.63044588
"Q5",2016,0.000500708055113,"Pascopyrum smithii","null",0.34428606,0.63027388
"Q5",2016,0.000107028385805,"Pascopyrum smithii","null",0.35810731,0.60845899
"Q5",2016,0.000458591807885,"Pascopyrum smithii","null",0.39835724,0.55332441
"Q5",2016,0.000189485105298,"Pascopyrum smithii","null",0.4169267,0.591675
"Q5",2016,0.00011214725475,"Pascopyrum smithii","null",0.4823642,0.59301568
"Q5",2016,9.4821148781e-05,"Pascopyrum smithii","null",0.42335224,0.6637082
"Q5",2016,4.4783150462e-05,"Pascopyrum smithii","null",0.4432655,0.64224113
"Q5",2016,8.0942709718e-05,"Pascopyrum smithii","null",0.46648188,0.66641121
"Q5",2016,0.000211162165368,"Pascopyrum smithii","null",0.51954289,0.62732406
"Q5",2016,5.0683296702e-05,"Pascopyrum smithii","null",0.47126706,0.73075335
"Q5",2016,9.9319065669e-05,"Pascopyrum smithii","null",0.3504652,0.95606461
"Q5",2016,0.000204448350469,"Pascopyrum smithii","null",0.19348292,0.77548792
"Q5",2016,7.7810133782e-05,"Pascopyrum smithii","null",0.1453769,0.74373254
"Q5",2016,0.000206513651369,"Poa secunda","null",0.06706677,0.84938603
"Q5",2016,8.0645396876e-05,"Pascopyrum smithii","null",0.29555841,0.85101803
"Q5",2016,0.000103011894719,"Pascopyrum smithii","null",0.3090248,0.4336942
"Q5",2016,8.6000730891e-05,"Pascopyrum smithii","null",0.86346508,0.58225914
"Q5",2016,6.3004065e-05,"Poa secunda","null",0.06577762,0.01073164
"Q5",2016,0.000120539710045,"Pascopyrum smithii","null",0.00830991,0.15345568
"Q5",2016,0.050647695250726,"Balsamorhiza sagittata","116",0.87215841,0.09817898
"Q5",2016,0.168860275490109,"Balsamorhiza sagittata","112",0.65208492,0.38016198
"Q5",2016,0.007914582544438,"Eriogonum heracleoides","130",0.30315759,0.285371
"Q5",2016,0.018379345321711,"Eriogonum heracleoides","129",0.27897429,0.14344285
"Q5",2016,0.01276889736928,"Balsamorhiza sagittata","0",0.06109958,0.05143231
"Q5",2016,0.002584122266161,"Eriogonum heracleoides","1",0.09688715,0.9865001
"Q5",2016,0.001649244504708,"Eriogonum heracleoides","0",0.0136977,0.95462135
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.2400299,0.99681718
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.24399866,0.96030461
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.2892425,0.95236709
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.36147389,0.99284842
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.08511605,0.91334097
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.0958317,0.92657016
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.08207333,0.8964076
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.17176726,0.87285964
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.20153295,0.87087525
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.0745327,0.79877615
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.09834525,0.80869805
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.13737136,0.80803659
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.20550171,0.80644909
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.19822565,0.79057405
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.10462911,0.76014691
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.12513436,0.74625625
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.13373333,0.74691772
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.00937892,0.66621964
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.06891028,0.6668811
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.09139992,0.66489672
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.10859787,0.65299045
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.04675139,0.62653206
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.22071528,0.69730825
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.24717367,0.72178225
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.27032475,0.69995408
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.25246534,0.77866778
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.28090811,0.84944397
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.31001233,0.87457943
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.39203333,0.91558993
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.44660375,0.95660043
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.48099965,0.95792335
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.51076534,0.92286599
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.53523935,0.91691285
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.51605702,0.89839198
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.52465599,0.85275126
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.54913,0.8487825
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.67414587,0.82298557
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.69200529,0.82232412
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.86292646,0.63909979
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.81053886,0.63592479
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.7343387,0.63513104
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.76926377,0.58988719
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.97008293,0.48050822
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.89308902,0.45987068
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.9081703,0.43050188
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.63234162,0.62391268
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.56566649,0.63555437
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.57095817,0.65566275
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.55931648,0.66942111
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.54132478,0.68847114
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.51751223,0.70050971
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.48510071,0.69852533
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.50626741,0.73622853
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.50362157,0.75937962
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.46459546,0.76930151
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.40936357,0.76400983
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.41531671,0.6138585
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.40407189,0.62444185
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.38687394,0.61848871
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.287655,0.63370229
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.19174335,0.56887924
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.53914196,0.47521655
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.49231061,0.43076646
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.48199184,0.41727268
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.46532306,0.41647893
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.45473971,0.40907058
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.43251466,0.41118725
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.41981464,0.42441645
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.4351605,0.42864979
"Q5",2016,2.5e-05,"Pseudoroegneria spicata","null",0.43039799,0.43288313
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.43727717,0.44346649
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.54152321,0.30905789
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.6089921,0.25243693
"Q5",2016,2.5e-05,"Pseudoroegneria spicata","null",0.60264208,0.15401174
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.29903211,0.01875647
"Q5",2016,2.5e-05,"Koeleria macrantha","null",0.03272844,0.00923145
"Q5",2016,2.5e-05,"Koeleria macrantha","null",0.03828471,0.02907524
"Q5",2016,2.5e-05,"Koeleria macrantha","null",0.01129715,0.02748774
"Q5",2016,2.5e-05,"Pascopyrum smithii","null",0.38184685,0.44706482
"Q5",2016,2.5e-05,"Eriogonum heracleoides","null",0.338190511568054,0.263231956810743
"Q50",2011,0.000649249886419,"Koeleria macrantha","null",0.00773412,0.66500309
"Q50",2011,0.000243849480169,"Koeleria macrantha","null",0.33646082,0.8765957
"Q50",2011,0.000805928224031,"Koeleria macrantha","null",0.80965582,0.92424307
"Q50",2011,0.00142051056706,"Koeleria macrantha","null",0.7543345,0.92686278
"Q50",2011,0.000433834157336,"Koeleria macrantha","null",0.89810463,0.65716438
"Q50",2011,0.000671558240091,"Koeleria macrantha","null",0.75251466,0.44499733
"Q50",2011,0.00040699923887,"Koeleria macrantha","null",0.78310371,0.01891869
"Q50",2011,0.000660279746633,"Koeleria macrantha","null",0.62586795,0.03943416
"Q50",2011,0.000199804893861,"Koeleria macrantha","null",0.53355447,0.08066874
"Q50",2011,0.001654248320704,"Koeleria macrantha","null",0.02989461,0.16764551
"Q50",2011,0.013373313899021,"Koeleria macrantha","null",0.61586703,0.53193054
"Q50",2011,0.000923477664185,"Pseudoroegneria spicata","null",0.08773245,0.19922845
"Q50",2011,0.000505545856013,"Pseudoroegneria spicata","null",0.01224674,0.21965599
"Q50",2011,0.00060245131267,"Pseudoroegneria spicata","null",0.02600847,0.26158721
"Q50",2011,8.6922432142e-05,"Thinopyrum intermedium","null",0.16358058,0.04558719
"Q50",2011,0.000138161915838,"Thinopyrum intermedium","null",0.09839148,0.02397593
"Q50",2011,6.8740771613e-05,"Pascopyrum smithii","null",0.34586544,0.26406967
"Q50",2011,8.332486218e-05,"Pascopyrum smithii","null",0.29574531,0.25513719
"Q50",2011,0.000142828824819,"Koeleria macrantha","null",0.82927911,0.54440486
"Q50",2011,0.000505588921416,"Poa secunda","null",0.68205161,0.78817576
"Q50",2011,7.3990975866e-05,"Pascopyrum smithii","null",0.61570725,0.62406137
"Q50",2011,0.394185526635568,"Artemisia tripartita","84",0.73050333,0.35183981
"Q50",2011,0.032710274051848,"Balsamorhiza sagittata","a",0.09530224,0.45431131
"Q50",2011,0.050303865700813,"Balsamorhiza sagittata","228",0.1155054,0.68607542
"Q50",2011,0.079837321421136,"Balsamorhiza sagittata","330",0.29873709,0.90711466
"Q50",2011,1.258505e-05,"Poa secunda","null",0.60492165,0.00125851
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.57934521,0.00530869
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.74074137,0.00574966
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.51143536,0.00707258
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.55950142,0.02030177
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.4713068,0.02868026
"Q50",2011,2.5e-05,"Poa secunda","null",0.57890424,0.03220805
"Q50",2011,2.5e-05,"Pseudoroegneria spicata","null",0.90125558,0.03308999
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.56743894,0.04323237
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.09647966,0.05028794
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.7270712,0.05249281
"Q50",2011,2.5e-05,"Pseudoroegneria spicata","null",0.96607862,0.05602059
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.34121974,0.05690254
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.30417799,0.06131227
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.36282742,0.07013173
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.42324074,0.0723366
"Q50",2011,2.5e-05,"Pseudoroegneria spicata","null",0.97710295,0.07277757
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.47924432,0.0838019
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.31696622,0.08777066
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.38090732,0.1067325
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.14322281,0.10717347
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.3712059,0.10761445
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.58640078,0.10761445
"Q50",2011,2.5e-05,"Pseudoroegneria spicata","null",0.98680436,0.11599293
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.6582794,0.12172558
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.22171602,0.12393045
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.55553266,0.12393045
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.39501846,0.12437142
"Q50",2011,2.5e-05,"Thinopyrum intermedium","null",0.39501846,0.13054505
"Q50",2011,2.33566e-05,"Pseudoroegneria spicata","null",0.99766434,0.13583672
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.85407145,0.16053122
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.87479719,0.17596527
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.17717775,0.17905209
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.50526173,0.19228128
"Q50",2011,2.5e-05,"Pascopyrum smithii","null",0.32490373,0.20903826
