"quad","year","species","seedling","x","y"
"Q59",2011,"Erigeron corymbosus","N",0.157128739990568,0.124946721296521
"Q59",2011,"Erigeron corymbosus","N",0.871946143408335,0.122741857782777
"Q59",2011,"Tragopogon dubius","Y",0.026600697177264,0.116127262792282
"Q59",2011,"Balsamorhiza sagittata","N",0.527105173071245,0.108939398038083
"Q59",2011,"Erigeron corymbosus","N",0.800949473306538,0.102016122066679
"Q59",2011,"Erigeron corymbosus","N",0.453903635006441,0.099370283180628
"Q59",2011,"Erigeron corymbosus","N",0.245323360627063,0.097606390589927
"Q59",2011,"Senecio integerrimus","Y",0.857835002682732,0.087904981341075
"Q59",2011,"Erigeron corymbosus","N",0.041152813275174,0.08217233264593
"Q59",2011,"Erigeron corymbosus","N",0.130670351130062,0.075116762283129
"Q59",2011,"Erigeron corymbosus","N",0.143899550009578,0.068061191920327
"Q59",2011,"Erigeron corymbosus","N",0.223715683064878,0.062769514148226
"Q59",2011,"Erigeron corymbosus","N",0.653664455330842,0.056595890080774
"Q59",2011,"Erigeron corymbosus","N",0.256347691543572,0.044689617318178
"Q59",2011,"Erigeron corymbosus","N",0.923980970384735,0.035870154364676
"Q59",2011,"Erigeron corymbosus","N",0.776695952409039,0.032342369183275
"Q59",2011,"Astragalus convallarius","Y",0.184028095324855,0.030578481041838
"Q59",2011,"Erigeron corymbosus","N",0.474629370722539,0.028814584001874
"Q59",2011,"Erigeron corymbosus","N",0.970283144216726,0.027932642155787
"Q59",2011,"Erigeron corymbosus","N",0.455226561123361,0.027932642155787
"Q59",2011,"Erigeron corymbosus","N",0.829171745859219,0.021318042716029
"Q59",2011,"Erigeron corymbosus","N",0.122732838921173,0.021318042716029
"Q59",2011,"Astragalus convallarius","N",0.779341786845826,0.009852740876476
"Q59",2011,"Senecio integerrimus","N",0.933241399812017,0.009411769953433
"Q59",2011,"Erigeron corymbosus","N",0.103770995795775,0.009411769953433
"Q59",2011,"Erigeron corymbosus","N",0.077312606935269,0.005002038476682
"Q59",2011,"Erigeron corymbosus","N",0.008961771270259,0.001033277922974
"Q59",2012,"Agoseris sp.","N",0.417473639735533,0.003874276755531
"Q59",2012,"Erigeron corymbosus","N",0.828901544248406,0.004756223050881
"Q59",2012,"Erigeron corymbosus","N",0.093799380486847,0.011370822490639
"Q59",2012,"Erigeron corymbosus","N",0.124667496374842,0.015339578595084
"Q59",2012,"Erigeron corymbosus","N",0.075719479207537,0.017103471185784
"Q59",2012,"Viola nuttallii","N",0.512723821836303,0.017985417481134
"Q59",2012,"Erigeron corymbosus","N",0.47391819373942,0.021072227290228
"Q59",2012,"Erigeron corymbosus","N",0.566522536954139,0.02724585135768
"Q59",2012,"Erigeron corymbosus","N",0.926356594312183,0.032096558206738
"Q59",2012,"Erigeron corymbosus","N",0.648543542421709,0.036947260606532
"Q59",2012,"Erigeron corymbosus","N",0.473036251893333,0.039593099492583
"Q59",2012,"Erigeron corymbosus","N",0.765401410983191,0.039593099492583
"Q59",2012,"Erigeron corymbosus","N",0.258723315471021,0.042238938378633
"Q59",2012,"Erigeron corymbosus","N",0.631786567259318,0.044002830969334
"Q59",2012,"Astragalus convallarius","N",0.178025236120372,0.046648669855385
"Q59",2012,"Erigeron corymbosus","N",0.65118938130776,0.053704240218186
"Q59",2012,"Erigeron corymbosus","N",0.228296174955334,0.065610512980782
"Q59",2012,"Erigeron corymbosus","N",0.24020244771793,0.069579269085227
"Q59",2012,"Calochortus macrocarpus","N",0.425411151944421,0.073107054266628
"Q59",2012,"Viola nuttallii","N",0.547119727354961,0.076193868524985
"Q59",2012,"Erigeron corymbosus","N",0.039559685547441,0.089423062955238
"Q59",2012,"Erigeron corymbosus","N",0.834193222020507,0.099124467754827
"Q59",2012,"Erigeron corymbosus","N",0.782599370416415,0.100006414050178
"Q59",2012,"Agoseris sp.","N",0.029858271849326,0.101329335717834
"Q59",2012,"Balsamorhiza sagittata","N",0.517133557762317,0.106621009040673
"Q59",2012,"Erigeron corymbosus","N",0.835957114611208,0.111030740517424
"Q59",2012,"Erigeron corymbosus","N",0.861092572905531,0.122496042356976
"Q59",2012,"Erigeron corymbosus","N",0.396306928647128,0.126464802910684
"Q59",2012,"Erigeron corymbosus","N",0.754818055438988,0.129992583642822
"Q59",2012,"Erigeron corymbosus","N",0.442609102479119,0.141898860854681
"Q59",2012,"Erigeron corymbosus","N",0.08762574752087,0.143221778073075
"Q59",2012,"Erigeron corymbosus","N",0.930766330238198,0.144985666214512
"Q59",2012,"Viola nuttallii","N",0.482737656692922,0.148513455845176
"Q59",2012,"Erigeron corymbosus","N",0.239761472345623,0.148954426768219
"Q59",2012,"Erigeron corymbosus","N",0.08806672734244,0.155569026207978
"Q59",2012,"Erigeron corymbosus","N",0.375140217558723,0.157773894170985
"Q59",2012,"Erigeron corymbosus","N",0.852714089773599,0.158655836017072
"Q59",2012,"Erigeron corymbosus","N",0.657803980747518,0.16615238175218
"Q59",2012,"Erigeron corymbosus","N",0.237115637908836,0.166593352675224
"Q59",2012,"Erigeron corymbosus","N",0.933412164674985,0.170562108779668
"Q59",2012,"Lupinus argenteus","N",0.525512045343512,0.178940600810127
"Q59",2012,"Erigeron corymbosus","N",0.875203718080397,0.192169790791117
"Q59",2012,"Erigeron corymbosus","N",0.936939945407123,0.198343419307831
"Q59",2012,"Erigeron corymbosus","N",0.196105132950419,0.204076068002976
"Q59",2012,"Erigeron corymbosus","N",0.322223448736236,0.20628093151672
"Q59",2012,"Erigeron corymbosus","N",0.369407564414315,0.208485795030464
"Q59",2012,"Erigeron corymbosus","N",0.787009097443903,0.212013584661128
"Q59",2012,"Erigeron corymbosus","N",0.689554038481599,0.212895530956478
"Q59",2012,"Erigeron corymbosus","N",0.736738163058204,0.222155964833024
"Q59",2012,"Erigeron corymbosus","N",0.701019344770415,0.225242774642118
"Q59",2012,"Viola nuttallii","N",0.503022417036714,0.229211535195825
"Q59",2012,"Erigeron corymbosus","N",0.533449562001664,0.241999754253772
"Q59",2012,"Erigeron corymbosus","N",0.740265948239605,0.244645593139823
"Q59",2012,"Astragalus convallarius","N",0.633991435222325,0.254787973311718
"Q59",2012,"Erigeron corymbosus","N",0.77554379560435,0.257874787570076
"Q59",2012,"Erigeron corymbosus","N",0.525953020715819,0.258315758493119
"Q59",2012,"Viola nuttallii","N",0.715571451969799,0.269340089409629
"Q59",2012,"Erigeron corymbosus","N",0.778630609862707,0.269340089409629
"Q59",2012,"Astragalus convallarius","N",0.642369913904994,0.271544952923373
"Q59",2012,"Erigeron corymbosus","N",0.813908448328926,0.274190791809423
"Q59",2012,"Erigeron corymbosus","N",0.525953020715819,0.277277601618517
"Q59",2012,"Erigeron corymbosus","N",0.279008084713339,0.281246362172225
"Q59",2012,"Erigeron corymbosus","N",0.535654425515408,0.281246362172225
"Q59",2012,"Erigeron corymbosus","N",0.033827032403033,0.284333171981319
"Q59",2012,"Erigeron corymbosus","N",0.008691569659447,0.291388742344121
"Q59",2012,"Erigeron corymbosus","N",0.947082330028282,0.299326259002273
"Q59",2012,"Erigeron corymbosus","N",0.908717663955916,0.30109014714371
"Q59",2012,"Erigeron corymbosus","N",0.608855963580213,0.306822800288118
"Q59",2012,"Erigeron corymbosus","N",0.626935864859524,0.309468639174168
"Q59",2012,"Erigeron corymbosus","N",0.656922025553641,0.316083238613927
"Q59",2012,"Erigeron corymbosus","N",0.308553274484413,0.328871457671873
"Q59",2012,"Erigeron corymbosus","N",0.447459804878914,0.331076321185617
"Q59",2012,"Senecio integerrimus","N",0.52948080589722,0.339013833394506
"Q59",2012,"Erigeron corymbosus","N",0.372494383121935,0.353565949492416
"Q59",2012,"Erigeron corymbosus","N",0.841248783484783,0.35753470559686
"Q59",2012,"Erigeron corymbosus","N",0.399834709379265,0.360621515405954
"Q59",2012,"Erigeron corymbosus","N",0.853155065145905,0.367677090218019
"Q59",2012,"Calochortus macrocarpus","N",0.291024601319012,0.368614158434908
"Q59",2012,"Erigeron corymbosus","N",0.825373759067005,0.37296876799012
"Q59",2012,"Lupinus argenteus","N",0.962516396870805,0.378260445762222
"Q59",2012,"Erigeron corymbosus","N",0.768488229690811,0.379142387608309
"Q59",2012,"Erigeron corymbosus","N",0.363233940346863,0.393253528333912
"Q59",2012,"Calochortus macrocarpus","N",0.681175546451141,0.393253528333912
"Q59",2012,"Erigeron corymbosus","N",0.200955839799477,0.395017420924613
"Q59",2012,"Senecio integerrimus","N",0.599154549882097,0.399427152401364
"Q59",2012,"Erigeron corymbosus","N",0.345595018889122,0.400750069619757
"Q59",2012,"Erigeron corymbosus","N",0.390574271053457,0.405600776468815
"Q59",2012,"Erigeron corymbosus","N",0.316049815770258,0.418829970899068
"Q59",2012,"Senecio integerrimus","N",0.572696169920117,0.419270941822112
"Q59",2012,"Erigeron corymbosus","N",0.631345591887012,0.434264024393802
"Q59",2012,"Erigeron corymbosus","N",0.275921266005719,0.463809227512666
"Q59",2012,"Erigeron corymbosus","N",0.519779392199105,0.46601409102641
"Q59",2012,"Erigeron corymbosus","N",0.726154807514001,0.46689603732176
"Q59",2012,"Erigeron corymbosus","N",0.051465958310037,0.469100900835504
"Q59",2012,"Erigeron corymbosus","N",0.096445214923635,0.476156471198306
"Q59",2012,"Calochortus macrocarpus","N",0.116729975267427,0.477479392865962
"Q59",2012,"Erigeron corymbosus","N",0.646338674458702,0.485416909524114
"Q59",2012,"Erigeron corymbosus","N",0.417032664363226,0.488062748410165
"Q59",2012,"Erigeron corymbosus","N",0.37734508552173,0.492031504514609
"Q59",2012,"Astragalus convallarius","N",0.526834962561906,0.49291345080996
"Q59",2012,"Erigeron corymbosus","N",0.213744058857423,0.498646103954368
"Q59",2012,"Agoseris sp.","N",0.494202954083212,0.498646103954368
"Q59",2012,"Calochortus macrocarpus","N",0.229619087724464,0.504378752649512
"Q59",2012,"Erigeron corymbosus","N",0.632668504656142,0.505701669867906
"Q59",2012,"Erigeron corymbosus","N",0.51669258239001,0.510993347640007
"Q59",2012,"Erigeron corymbosus","N",0.19919195165804,0.513198215603014
"Q59",2012,"Senecio integerrimus","N",0.602682343962024,0.514521132821408
"Q59",2012,"Senecio integerrimus","N",0.399834709379265,0.526427401134741
"Q59",2012,"Erigeron corymbosus","N",0.633550459850019,0.528191298174705
"Q59",2012,"Erigeron corymbosus","N",0.668828302765501,0.529073240020792
"Q59",2012,"Agoseris sp.","N",0.644905513397232,0.534640531849848
"Q59",2012,"Senecio integerrimus","N",0.411300011218818,0.541861467977265
"Q59",2012,"Erigeron corymbosus","N",0.764078493764797,0.542743409823352
"Q59",2012,"Erigeron corymbosus","N",0.456720243204722,0.55112190185381
"Q59",2012,"Erigeron corymbosus","N",0.425411151944421,0.554208711662904
"Q59",2012,"Senecio integerrimus","N",0.368084647195921,0.559941364807312
"Q59",2012,"Senecio integerrimus","N",0.633550459850019,0.570965691274558
"Q59",2012,"Erigeron corymbosus","N",0.046615255910243,0.572288608492952
"Q59",2012,"Erigeron corymbosus","N",0.622526128933509,0.574934447379003
"Q59",2012,"Erigeron corymbosus","N",0.268865704541443,0.578903203483447
"Q59",2012,"Erigeron corymbosus","N",0.856682850327306,0.578903203483447
"Q59",2012,"Calochortus macrocarpus","N",0.466421648004312,0.580667096074148
"Q59",2012,"Erigeron corymbosus","N",0.37778605199551,0.582871964037155
"Q59",2012,"Erigeron corymbosus","N",0.7208631297419,0.582871964037155
"Q59",2012,"Erigeron corymbosus","N",0.843894626820097,0.585076832000162
"Q59",2012,"Erigeron corymbosus","N",0.039559685547441,0.587722666436949
"Q59",2012,"Viola nuttallii","N",0.440404234516112,0.589045588104606
"Q59",2012,"Erigeron corymbosus","N",0.127754306183936,0.604479646048603
"Q59",2012,"Erigeron corymbosus","N",0.178907182415722,0.606243538639304
"Q59",2012,"Erigeron corymbosus","N",0.502140475190627,0.606243538639304
"Q59",2012,"Erigeron corymbosus","N",0.103941760658743,0.606684509562347
"Q59",2012,"Senecio integerrimus","N",0.626494889487217,0.608889377525354
"Q59",2012,"Erigeron corymbosus","N",0.988533801460478,0.609771323820705
"Q59",2012,"Erigeron corymbosus","N",0.903866966005385,0.613740079925149
"Q59",2012,"Erigeron corymbosus","N",0.510518962771822,0.614622026220499
"Q59",2012,"Senecio integerrimus","N",0.588130227864114,0.621236625660257
"Q59",2012,"Erigeron corymbosus","N",0.333247770754219,0.633142893973591
"Q59",2012,"Erigeron corymbosus","N",0.250785803262132,0.634465820090511
"Q59",2012,"Senecio integerrimus","N",0.585484380079537,0.636670683604255
"Q59",2012,"Erigeron corymbosus","N",0.044851363319542,0.637993596373385
"Q59",2012,"Erigeron corymbosus","N",0.219476712001831,0.637993596373385
"Q59",2012,"Erigeron corymbosus","N",0.512723821836303,0.641080415081006
"Q59",2012,"Erigeron corymbosus","N",0.274157382313545,0.652545716920558
"Q59",2012,"Erigeron corymbosus","N",0.412181961963431,0.654750575985039
"Q59",2012,"Erigeron corymbosus","N",0.751290274706851,0.655632526729653
"Q59",2012,"Viola nuttallii","N",0.984565049805297,0.656514473025003
"Q59",2012,"Erigeron corymbosus","N",0.357060316279412,0.661806150797104
"Q59",2012,"Erigeron corymbosus","N",0.283417811740827,0.662247117270884
"Q59",2012,"Erigeron corymbosus","N",0.758786815992696,0.665333935978505
"Q59",2012,"Erigeron corymbosus","N",0.391456226247333,0.669743667455256
"Q59",2012,"Erigeron corymbosus","N",0.217271844038824,0.673712419110437
"Q59",2012,"Erigeron corymbosus","N",0.230060067546034,0.675917282624181
"Q59",2012,"Erigeron corymbosus","N",0.633991435222325,0.676358257996488
"Q59",2012,"Viola nuttallii","N",0.289591431359015,0.677240208741101
"Q59",2012,"Calochortus macrocarpus","N",0.176702318901978,0.684736750026946
"Q59",2012,"Viola nuttallii","N",0.682939443491104,0.688264535208347
"Q59",2012,"Erigeron corymbosus","N",0.004281833733433,0.688705510580654
"Q59",2012,"Erigeron corymbosus","N",0.190813455178318,0.699288861675593
"Q59",2012,"Erigeron corymbosus","N",0.449223697469614,0.706344432038395
"Q59",2012,"Viola nuttallii","N",0.50169949981832,0.707226378333745
"Q59",2012,"Erigeron corymbosus","N",0.55726211197612,0.709431241847489
"Q59",2012,"Erigeron corymbosus","N",0.025448540372575,0.710754163515146
"Q59",2012,"Erigeron corymbosus","N",0.475241110957814,0.714281944247284
"Q59",2012,"Erigeron corymbosus","N",0.123344570257922,0.714722924068854
"Q59",2012,"Erigeron corymbosus","N",0.144511276897064,0.716045841287247
"Q59",2012,"Erigeron corymbosus","N",0.339862365744714,0.724865304240749
"Q59",2012,"Erigeron corymbosus","N",0.590335091377858,0.728834060345194
"Q59",2012,"Erigeron corymbosus","N",0.070427801435435,0.729716006640544
"Q59",2012,"Erigeron corymbosus","N",0.196987079245769,0.735889630707995
"Q59",2012,"Agoseris sp.","N",0.700578369398108,0.746032015329154
"Q59",2012,"Erigeron corymbosus","N",0.058962499595883,0.746913957175241
"Q59",2012,"Erigeron corymbosus","N",0.648984517794016,0.761025097900845
"Q59",2012,"Erigeron corymbosus","N",0.886669015470687,0.77028553177739
"Q59",2012,"Erigeron corymbosus","N",0.243289257527024,0.778223048435542
"Q59",2012,"Erigeron corymbosus","N",0.091153537151534,0.780427911949286
"Q59",2012,"Erigeron corymbosus","N",0.515810640543923,0.786160565093694
"Q59",2012,"Viola nuttallii","N",0.354414481842624,0.791011267493489
"Q59",2012,"Erigeron corymbosus","N",0.082334074198032,0.799389755074684
"Q59",2012,"Erigeron corymbosus","N",0.969130987412037,0.810414085991193
"Q59",2012,"Erigeron corymbosus","N",0.946200383732931,0.812618949504937
"Q59",2012,"Erigeron corymbosus","N",0.553734326794719,0.813941871172594
"Q59",2012,"Erigeron corymbosus","N",0.712484642160705,0.814823817467945
"Q59",2012,"Erigeron corymbosus","N",0.692640848290693,0.816587710058645
"Q59",2012,"Erigeron corymbosus","N",0.957224719098704,0.819674519867739
"Q59",2012,"Viola nuttallii","N",0.253872608621963,0.820556461713826
"Q59",2012,"Viola nuttallii","N",0.869912040308296,0.820997441535396
"Q59",2012,"Erigeron corymbosus","N",0.035590924993734,0.832903714297992
"Q59",2012,"Erigeron corymbosus","N",0.957665685572484,0.835108577811736
"Q59",2012,"Erigeron corymbosus","N",0.742911782676392,0.845691933355939
"Q59",2012,"Erigeron corymbosus","N",0.820082081294904,0.848337772241989
"Q59",2012,"Erigeron corymbosus","N",0.310758137998157,0.852306532795697
"Q59",2012,"Erigeron corymbosus","N",0.713366588456055,0.858480152413885
"Q59",2012,"Erigeron corymbosus","N",0.174056480015927,0.86377183463525
"Q59",2012,"Erigeron corymbosus","N",0.660890786107349,0.865094751853643
"Q59",2012,"Erigeron corymbosus","N",0.63884213762212,0.868181561662738
"Q59",2012,"Erigeron corymbosus","N",0.5819565993474,0.881851727016034
"Q59",2012,"Erigeron corymbosus","N",0.808175804083045,0.884056594979041
"Q59",2012,"Erigeron corymbosus","N",0.768929196164592,0.897726760332338
"Q59",2012,"Erigeron corymbosus","N",0.719099232701936,0.898167735704645
"Q59",2012,"Erigeron corymbosus","N",0.783922287634809,0.898167735704645
"Q59",2012,"Erigeron corymbosus","N",0.831547378685194,0.901695511987519
"Q59",2012,"Erigeron corymbosus","N",0.744234708793312,0.908310111427277
"Q59",2012,"Erigeron corymbosus","N",0.902544048786991,0.917570549753086
"Q59",2012,"Viola nuttallii","N",0.135691818392825,0.921098334934487
"Q59",2012,"Erigeron corymbosus","N",0.165237017062425,0.921098334934487
"Q59",2012,"Erigeron corymbosus","N",0.183316918341736,0.922421252152881
"Q59",2012,"Erigeron corymbosus","N",0.762314601174097,0.922862227525187
"Q59",2012,"Erigeron corymbosus","N",0.48714738372041,0.923303202897494
"Q59",2012,"Erigeron corymbosus","N",0.650748410384716,0.928594880669595
"Q59",2012,"Erigeron corymbosus","N",0.7764257418997,0.929035851592639
"Q59",2012,"Viola nuttallii","N",0.992061595540406,0.935650446583134
"Q59",2012,"Erigeron corymbosus","N",0.627817806705611,0.939178231764535
"Q59",2012,"Viola nuttallii","N",0.163473120022461,0.940501153432192
"Q59",2012,"Viola nuttallii","N",0.221240604592532,0.951966450822481
"Q59",2012,"Erigeron corymbosus","N",0.398511796610135,0.957258128594582
"Q59",2012,"Erigeron corymbosus","N",0.292237274694329,0.957699103966889
"Q59",2012,"Erigeron corymbosus","N",0.563435731594308,0.960344938403677
"Q59",2012,"Viola nuttallii","N",0.352209613879617,0.96122688914829
"Q59",2012,"Agoseris sp.","N",0.777748659118094,0.966959537843435
"Q59",2012,"Erigeron corymbosus","N",0.399393738456222,0.968723430434135
"Q59",2012,"Balsamorhiza sagittata","N",0.260487208061722,0.972251215615536
"Q59",2012,"Erigeron corymbosus","N",0.670592195356201,0.980629703196731
"Q59",2012,"Erigeron corymbosus","N",0.688672096635512,0.989008190777927
"Q59",2012,"Agoseris sp.","N",0.405567353625147,0.98944916170097
"Q59",2012,"Erigeron corymbosus","N",0.645897707984922,0.995622790217685
"Q59",2012,"Erigeron corymbosus","N",0.51625161591623,0.996504736513035
"Q59",2012,"Erigeron corymbosus","N",0.832870291454324,0.996945711885342
"Q59",2012,"Viola nuttallii","N",0.328838043726731,0.998709600026779
"Q59",2013,"Balsamorhiza sagittata","N",0.52620143070817,0.184753743931651
"Q59",2013,"Erigeron corymbosus","N",0.191767420619726,0.911301033571363
"Q59",2013,"Erigeron corymbosus","N",0.292838457971811,0.924530232325196
"Q59",2013,"Erigeron corymbosus","N",0.285959273576736,0.85891342535615
"Q59",2013,"Erigeron corymbosus","N",0.329880192875862,0.837746722623706
"Q59",2013,"Erigeron corymbosus","N",0.039896279573441,0.823988355696201
"Q59",2013,"Erigeron corymbosus","N",0.056300491094589,0.803350817412138
"Q59",2013,"Erigeron corymbosus","N",0.05735881999135,0.783242447301745
"Q59",2013,"Erigeron corymbosus","N",0.0970463976264,0.782184110954404
"Q59",2013,"Erigeron corymbosus","N",0.007617045193911,0.678996397182345
"Q59",2013,"Erigeron corymbosus","N",0.051537964493036,0.618671277537942
"Q59",2013,"Erigeron corymbosus","N",0.145729836076498,0.712333971634507
"Q59",2013,"Erigeron corymbosus","N",0.199175763875246,0.693283934146166
"Q59",2013,"Erigeron corymbosus","N",0.165309030562639,0.65677135810256
"Q59",2013,"Erigeron corymbosus","N",0.229867491871119,0.651479680091143
"Q59",2013,"Erigeron corymbosus","N",0.220342464745045,0.627137966454029
"Q59",2013,"Erigeron corymbosus","N",0.130913130939007,0.581629540771246
"Q59",2013,"Erigeron corymbosus","N",0.178538221865892,0.584804544225335
"Q59",2013,"Erigeron corymbosus","N",0.27802175283432,0.559404501691461
"Q59",2013,"Erigeron corymbosus","N",0.254738375544548,0.629254641011357
"Q59",2013,"Erigeron corymbosus","N",0.280138436704874,0.643013000488281
"Q59",2013,"Erigeron corymbosus","N",0.284371767193079,0.633487980812788
"Q59",2013,"Erigeron corymbosus","N",0.288605108857155,0.654125515371561
"Q59",2013,"Erigeron corymbosus","N",0.337288536131382,0.619729613885283
"Q59",2013,"Erigeron corymbosus","N",0.244684189558029,0.767896583303809
"Q59",2013,"Erigeron corymbosus","N",0.365334421396255,0.756254889070988
"Q59",2013,"Erigeron corymbosus","N",0.384913638234138,0.732442336156964
"Q59",2013,"Erigeron corymbosus","N",0.344167720526457,0.703867280855775
"Q59",2013,"Erigeron corymbosus","N",0.366921927779913,0.639308819547296
"Q59",2013,"Erigeron corymbosus","N",0.401846997439861,0.653596354648471
"Q59",2013,"Erigeron corymbosus","N",0.411372017115355,0.647775508463383
"Q59",2013,"Erigeron corymbosus","N",0.475930489599705,0.695400599390268
"Q59",2013,"Erigeron corymbosus","N",0.519322246313095,0.639308819547296
"Q59",2013,"Erigeron corymbosus","N",0.510326389223337,0.610733769834042
"Q59",2013,"Erigeron corymbosus","N",0.380680296570063,0.564696179702878
"Q59",2013,"Erigeron corymbosus","N",0.42936372384429,0.541412802413106
"Q59",2013,"Erigeron corymbosus","N",0.433597065508366,0.549879474565387
"Q59",2013,"Erigeron corymbosus","N",0.424601215869188,0.480558503419161
"Q59",2013,"Erigeron corymbosus","N",0.37856363132596,0.469445984810591
"Q59",2013,"Erigeron corymbosus","N",0.184359077364206,0.491141859441996
"Q59",2013,"Erigeron corymbosus","N",0.212934121489525,0.478441834449768
"Q59",2013,"Erigeron corymbosus","N",0.103396404534578,0.465741807594895
"Q59",2013,"Erigeron corymbosus","N",0.051008813083172,0.454100115224719
"Q59",2013,"Erigeron corymbosus","N",0.274846758693457,0.455687621608377
"Q59",2013,"Erigeron corymbosus","N",0.340463548898697,0.383191647008061
"Q59",2013,"Erigeron corymbosus","N",0.188592407852411,0.375783303752542
"Q59",2013,"Erigeron corymbosus","N",0.261088389903307,0.351970748975873
"Q59",2013,"Erigeron corymbosus","N",0.27802175283432,0.267833087593317
"Q59",2013,"Erigeron corymbosus","N",0.300775978714228,0.28106227144599
"Q59",2013,"Erigeron corymbosus","N",0.369567781686783,0.339270727708936
"Q59",2013,"Erigeron corymbosus","N",0.160546522587538,0.298524802550673
"Q59",2013,"Erigeron corymbosus","N",0.020846243947744,0.276299763470888
"Q59",2013,"Erigeron corymbosus","N",0.183300729840994,0.186870418488979
"Q59",2013,"Erigeron corymbosus","N",0.226692490279675,0.156178694218397
"Q59",2013,"Erigeron corymbosus","N",0.305538479238749,0.191103750839829
"Q59",2013,"Erigeron corymbosus","N",0.36480526253581,0.20539129152894
"Q59",2013,"Erigeron corymbosus","N",0.427247058600187,0.12972030043602
"Q59",2013,"Erigeron corymbosus","N",0.555834822356701,0.022299256175756
"Q59",2013,"Erigeron corymbosus","N",0.659551694989204,0.043995136395097
"Q59",2013,"Erigeron corymbosus","N",0.649497497826815,0.020182587206364
"Q59",2013,"Erigeron corymbosus","N",0.526730582118034,0.972155323252082
"Q59",2013,"Erigeron corymbosus","N",0.492334689944983,0.910242695361376
"Q59",2013,"Erigeron corymbosus","N",0.48757217079401,0.849917575716972
"Q59",2013,"Erigeron corymbosus","N",0.579647358506918,0.863146774470806
"Q59",2013,"Erigeron corymbosus","N",0.586526542901993,0.873730121180415
"Q59",2013,"Erigeron corymbosus","N",0.59552239254117,0.865263439714909
"Q59",2013,"Erigeron corymbosus","N",0.636797469109297,0.860500935465097
"Q59",2013,"Erigeron corymbosus","N",0.659022517502308,0.903363522142172
"Q59",2013,"Erigeron corymbosus","N",0.636797469109297,0.9748011585325
"Q59",2013,"Erigeron corymbosus","N",0.655318345874548,0.971626155078411
"Q59",2013,"Erigeron corymbosus","N",0.674897558987141,0.965276138857007
"Q59",2013,"Erigeron corymbosus","N",0.707705944776535,0.956809459254146
"Q59",2013,"Erigeron corymbosus","N",0.742631014436483,0.879021799191833
"Q59",2013,"Erigeron corymbosus","N",0.732047658413649,0.871613454073668
"Q59",2013,"Erigeron corymbosus","N",0.786022767424583,0.911301033571363
"Q59",2013,"Erigeron corymbosus","N",0.782847762107849,0.860500935465097
"Q59",2013,"Erigeron corymbosus","N",0.804543644189835,0.86632177606225
"Q59",2013,"Erigeron corymbosus","N",0.813010323792696,0.843567565083504
"Q59",2013,"Erigeron corymbosus","N",0.833118695765734,0.902834352105856
"Q59",2013,"Erigeron corymbosus","N",0.846347887068987,0.885371813550591
"Q59",2013,"Erigeron corymbosus","N",0.834706202149391,0.974271988496184
"Q59",2013,"Erigeron corymbosus","N",0.73945602029562,0.820284182205796
"Q59",2013,"Erigeron corymbosus","N",0.811951987445354,0.82610503025353
"Q59",2013,"Erigeron corymbosus","N",0.70717678591609,0.788534115999937
"Q59",2013,"Erigeron corymbosus","N",0.659022517502308,0.747259041294456
"Q59",2013,"Erigeron corymbosus","N",0.523555587977171,0.782184110954404
"Q59",2013,"Erigeron corymbosus","N",0.528318095952272,0.770013248547912
"Q59",2013,"Erigeron corymbosus","N",0.563772324472666,0.791709128767252
"Q59",2013,"Erigeron corymbosus","N",0.573297344148159,0.694871431216598
"Q59",2013,"Erigeron corymbosus","N",0.604518242180347,0.71074646525085
"Q59",2013,"Erigeron corymbosus","N",0.627272449433804,0.648304678499699
"Q59",2013,"Erigeron corymbosus","N",0.675426717847586,0.588508721441031
"Q59",2013,"Erigeron corymbosus","N",0.620393268764019,0.560991998761892
"Q59",2013,"Erigeron corymbosus","N",0.623039111495018,0.493787694722414
"Q59",2013,"Erigeron corymbosus","N",0.63891414180398,0.516012743115425
"Q59",2013,"Erigeron corymbosus","N",0.675426717847586,0.512308562174439
"Q59",2013,"Erigeron corymbosus","N",0.768560234457254,0.524479422718287
"Q59",2013,"Erigeron corymbosus","N",0.796076960861683,0.510721065104008
"Q59",2013,"Erigeron corymbosus","N",0.755860205739737,0.638779651373625
"Q59",2013,"Erigeron corymbosus","N",0.79766446724534,0.662592196837068
"Q59",2013,"Erigeron corymbosus","N",0.649497497826815,0.472091823816299
"Q59",2013,"Erigeron corymbosus","N",0.639443311840296,0.426054229959846
"Q59",2013,"Erigeron corymbosus","N",0.852697901427746,0.57369202002883
"Q59",2013,"Erigeron corymbosus","N",0.906673017889261,0.587450379505754
"Q59",2013,"Erigeron corymbosus","N",0.605047412216663,0.363612446933985
"Q59",2013,"Erigeron corymbosus","N",0.824122846126556,0.369962448254228
"Q59",2013,"Erigeron corymbosus","N",0.830472864210606,0.340858224779367
"Q59",2013,"Erigeron corymbosus","N",0.952710602432489,0.278945596888661
"Q59",2013,"Erigeron corymbosus","N",0.937364745885134,0.194278771057725
"Q59",2013,"Erigeron corymbosus","N",0.872806284576654,0.231849675998092
"Q59",2013,"Erigeron corymbosus","N",0.820418674498796,0.256191389635205
"Q59",2013,"Erigeron corymbosus","N",0.701885107904673,0.213328806683421
"Q59",2013,"Erigeron corymbosus","N",0.728343486785889,0.217032980173826
"Q59",2013,"Erigeron corymbosus","N",0.742101848125458,0.235553847625852
